eventId,seatNumber,row,level,section,status,eventDate,sellRank,hasUpsells
71,32,27,b,M,HOLD,2025-01-26 00:00:00,32,true
12,51,15,h,v,SOLD,2025-03-17 00:00:00,51,false
25,13,26,E,A,OPEN,2025-03-14 00:00:00,13,true
67,74,4,p,S,SOLD,2025-01-24 00:00:00,74,false
44,48,31,S,E,SOLD,2025-02-18 00:00:00,48,false
128,33,34,M,x,OPEN,2025-04-06 00:00:00,33,true
148,43,3,e,z,HOLD,2025-03-21 00:00:00,43,true
77,82,2,Y,w,HOLD,2025-03-22 00:00:00,82,false
26,59,5,v,s,SOLD,2025-01-31 00:00:00,59,false
25,62,1,N,T,OPEN,2025-02-07 00:00:00,62,false
115,0,4,D,k,HOLD,2025-03-13 00:00:00,0,false
21,11,24,R,T,OPEN,2025-02-08 00:00:00,11,true
107,6,3,a,V,SOLD,2025-01-05 00:00:00,6,true
2,75,20,t,I,OPEN,2025-02-02 00:00:00,75,true
21,66,24,G,D,SOLD,2025-02-08 00:00:00,66,false
21,58,27,A,W,OPEN,2025-02-08 00:00:00,58,true
42,28,10,V,k,OPEN,2025-04-07 00:00:00,28,true
84,18,3,Y,u,HOLD,2025-02-01 00:00:00,18,false
55,81,7,X,G,SOLD,2025-03-11 00:00:00,81,true
24,73,12,L,H,SOLD,2025-01-27 00:00:00,73,false
110,45,3,V,L,HOLD,2025-03-18 00:00:00,45,true
148,95,24,p,Z,HOLD,2025-01-28 00:00:00,95,false
6,97,12,T,V,SOLD,2025-01-16 00:00:00,97,false
143,47,9,a,c,SOLD,2025-01-02 00:00:00,47,true
44,88,8,B,b,OPEN,2025-04-08 00:00:00,88,false
95,56,22,F,U,OPEN,2025-01-03 00:00:00,56,false
148,65,39,i,C,SOLD,2025-03-21 00:00:00,65,true
99,5,19,a,g,OPEN,2025-03-27 00:00:00,5,true
44,45,28,L,F,OPEN,2025-04-08 00:00:00,45,false
14,88,8,K,T,HOLD,2025-03-06 00:00:00,88,false
128,37,27,t,m,OPEN,2025-03-12 00:00:00,37,false
77,11,38,u,K,HOLD,2025-02-26 00:00:00,11,false
32,19,5,y,H,OPEN,2025-03-16 00:00:00,19,false
19,31,21,t,w,OPEN,2025-04-10 00:00:00,31,true
47,42,26,T,d,SOLD,2025-04-03 00:00:00,42,true
115,21,14,e,T,OPEN,2025-02-04 00:00:00,21,false
42,71,21,n,p,SOLD,2025-04-07 00:00:00,71,false
67,82,29,y,j,SOLD,2025-01-24 00:00:00,82,false
26,45,8,W,u,SOLD,2025-01-30 00:00:00,45,true
115,69,22,o,L,HOLD,2025-03-13 00:00:00,69,true
25,90,29,U,T,SOLD,2025-01-17 00:00:00,90,false
26,93,29,A,I,SOLD,2025-01-30 00:00:00,93,true
113,62,32,j,Y,SOLD,2025-03-29 00:00:00,62,false
128,38,37,q,C,HOLD,2025-04-06 00:00:00,38,false
26,48,22,V,z,OPEN,2025-01-30 00:00:00,48,false
69,18,31,X,x,OPEN,2025-02-28 00:00:00,18,true
148,66,11,x,f,OPEN,2025-03-26 00:00:00,66,false
149,98,32,m,t,HOLD,2025-04-01 00:00:00,98,false
44,6,21,e,o,OPEN,2025-03-03 00:00:00,6,false
44,92,16,Q,Q,SOLD,2025-02-18 00:00:00,92,true
67,8,7,x,Q,HOLD,2025-01-24 00:00:00,8,true
33,78,5,i,c,OPEN,2025-02-20 00:00:00,78,true
149,97,17,p,R,HOLD,2025-04-01 00:00:00,97,false
77,60,37,T,V,OPEN,2025-02-26 00:00:00,60,false
14,16,11,s,c,OPEN,2025-03-06 00:00:00,16,false
107,48,13,F,Z,HOLD,2025-01-15 00:00:00,48,false
67,47,35,c,B,SOLD,2025-01-12 00:00:00,47,false
149,50,11,m,x,OPEN,2025-04-01 00:00:00,50,false
13,18,1,w,q,HOLD,2025-02-05 00:00:00,18,true
107,74,17,C,P,SOLD,2025-01-15 00:00:00,74,false
122,88,22,z,J,OPEN,2025-02-03 00:00:00,88,false
1,13,29,e,t,OPEN,2025-04-02 00:00:00,13,false
128,14,29,Y,f,SOLD,2025-04-06 00:00:00,14,true
29,33,28,q,B,HOLD,2025-03-04 00:00:00,33,false
39,84,26,n,x,HOLD,2025-01-08 00:00:00,84,false
92,35,9,o,n,HOLD,2025-03-08 00:00:00,35,false
44,70,32,P,C,HOLD,2025-04-08 00:00:00,70,false
39,39,36,P,X,SOLD,2025-01-10 00:00:00,39,false
45,54,6,N,D,HOLD,2025-01-14 00:00:00,54,false
53,60,27,n,s,HOLD,2025-02-23 00:00:00,60,false
103,81,22,l,v,SOLD,2025-01-18 00:00:00,81,false
1,8,14,J,z,HOLD,2025-03-24 00:00:00,8,false
84,95,3,q,e,HOLD,2025-02-01 00:00:00,95,true
115,30,5,W,p,SOLD,2025-01-21 00:00:00,30,true
110,87,10,i,T,SOLD,2025-03-18 00:00:00,87,false
7,90,25,v,J,OPEN,2025-03-05 00:00:00,90,false
44,65,19,r,h,SOLD,2025-03-03 00:00:00,65,false
112,71,6,f,V,OPEN,2025-01-20 00:00:00,71,true
21,67,5,G,P,HOLD,2025-04-05 00:00:00,67,false
1,70,17,n,i,HOLD,2025-03-24 00:00:00,70,false
144,99,30,S,T,HOLD,2025-03-28 00:00:00,99,true
24,47,15,d,W,OPEN,2025-02-10 00:00:00,47,false
42,70,36,T,k,SOLD,2025-04-07 00:00:00,70,false
136,92,20,z,A,HOLD,2025-02-06 00:00:00,92,true
136,71,17,I,J,HOLD,2025-02-06 00:00:00,71,true
84,45,38,i,W,OPEN,2025-02-01 00:00:00,45,true
84,80,16,L,X,OPEN,2025-01-22 00:00:00,80,true
115,88,13,g,U,SOLD,2025-01-21 00:00:00,88,true
95,39,31,X,C,HOLD,2025-01-03 00:00:00,39,true
84,9,12,B,p,HOLD,2025-02-01 00:00:00,9,false
144,55,32,f,C,SOLD,2025-03-28 00:00:00,55,true
19,88,18,w,y,OPEN,2025-04-10 00:00:00,88,false
36,57,25,O,g,OPEN,2025-02-09 00:00:00,57,false
107,99,8,g,J,HOLD,2025-01-05 00:00:00,99,false
13,86,6,F,w,OPEN,2025-02-05 00:00:00,86,true
105,34,10,h,t,SOLD,2025-03-07 00:00:00,34,false
53,89,5,c,m,HOLD,2025-02-23 00:00:00,89,true
95,75,19,y,m,SOLD,2025-01-01 00:00:00,75,false
99,21,34,O,P,SOLD,2025-03-27 00:00:00,21,false
30,85,37,l,p,OPEN,2025-02-13 00:00:00,85,false
19,73,17,i,J,OPEN,2025-04-10 00:00:00,73,true
112,40,33,k,o,OPEN,2025-01-20 00:00:00,40,true
129,86,5,x,v,HOLD,2025-02-14 00:00:00,86,true
108,83,24,W,A,HOLD,2025-03-25 00:00:00,83,true
39,93,37,z,l,SOLD,2025-01-08 00:00:00,93,true
24,15,38,P,q,HOLD,2025-02-10 00:00:00,15,true
33,52,14,K,p,OPEN,2025-02-20 00:00:00,52,false
1,14,27,H,D,SOLD,2025-02-22 00:00:00,14,true
129,67,27,I,n,HOLD,2025-01-06 00:00:00,67,true
7,79,34,j,R,HOLD,2025-03-05 00:00:00,79,true
107,72,25,w,X,HOLD,2025-01-15 00:00:00,72,true
148,47,25,b,M,SOLD,2025-03-21 00:00:00,47,true
3,56,27,p,g,SOLD,2025-02-11 00:00:00,56,false
144,6,32,v,d,HOLD,2025-03-28 00:00:00,6,false
69,80,35,T,U,OPEN,2025-02-28 00:00:00,80,false
46,56,30,g,i,OPEN,2025-01-25 00:00:00,56,false
25,4,3,g,I,HOLD,2025-01-17 00:00:00,4,false
46,15,39,i,M,OPEN,2025-01-25 00:00:00,15,false
50,79,34,F,T,OPEN,2025-01-29 00:00:00,79,true
55,94,19,S,D,HOLD,2025-03-11 00:00:00,94,false
55,38,32,P,P,HOLD,2025-03-11 00:00:00,38,true
46,34,35,v,F,OPEN,2025-01-25 00:00:00,34,true
74,36,34,a,t,SOLD,2025-02-12 00:00:00,36,false
103,3,6,k,O,HOLD,2025-02-24 00:00:00,3,false
129,96,22,J,D,OPEN,2025-01-06 00:00:00,96,false
112,88,38,G,I,SOLD,2025-01-20 00:00:00,88,true
67,66,30,H,z,SOLD,2025-01-24 00:00:00,66,false
105,33,2,X,S,HOLD,2025-04-04 00:00:00,33,false
148,56,1,j,a,HOLD,2025-03-26 00:00:00,56,false
7,87,2,V,a,HOLD,2025-03-05 00:00:00,87,true
89,77,34,L,k,HOLD,2025-02-15 00:00:00,77,false
14,44,32,c,z,HOLD,2025-03-06 00:00:00,44,true
26,27,16,P,w,OPEN,2025-01-31 00:00:00,27,false
3,86,38,U,u,SOLD,2025-02-11 00:00:00,86,true
143,4,10,l,e,SOLD,2025-01-02 00:00:00,4,true
137,83,18,Q,M,HOLD,2025-03-09 00:00:00,83,true
18,47,33,m,S,OPEN,2025-01-11 00:00:00,47,true
21,53,30,V,N,SOLD,2025-04-05 00:00:00,53,false
69,84,18,o,X,SOLD,2025-02-28 00:00:00,84,false
2,77,33,c,I,SOLD,2025-01-19 00:00:00,77,false
2,78,15,n,U,HOLD,2025-02-02 00:00:00,78,true
1,42,12,S,T,SOLD,2025-02-22 00:00:00,42,false
67,64,29,w,C,OPEN,2025-01-24 00:00:00,64,true
33,71,14,v,z,HOLD,2025-02-20 00:00:00,71,true
39,28,1,e,o,OPEN,2025-01-10 00:00:00,28,false
112,37,12,U,l,SOLD,2025-01-20 00:00:00,37,true
29,78,24,W,N,HOLD,2025-03-04 00:00:00,78,false
74,65,38,S,a,OPEN,2025-02-12 00:00:00,65,true
84,83,2,V,Y,OPEN,2025-03-31 00:00:00,83,false
44,30,28,n,i,SOLD,2025-02-18 00:00:00,30,true
128,16,0,e,c,SOLD,2025-03-12 00:00:00,16,false
115,61,34,X,g,HOLD,2025-01-21 00:00:00,61,true
31,33,34,p,F,SOLD,2025-03-23 00:00:00,33,false
3,87,14,V,H,OPEN,2025-02-11 00:00:00,87,false
21,6,14,v,x,SOLD,2025-02-08 00:00:00,6,false
106,23,33,R,j,SOLD,2025-01-23 00:00:00,23,true
53,94,28,B,A,OPEN,2025-02-23 00:00:00,94,false
107,44,20,Z,K,SOLD,2025-01-05 00:00:00,44,false
50,53,21,Y,B,HOLD,2025-01-29 00:00:00,53,false
115,23,11,R,S,OPEN,2025-02-04 00:00:00,23,true
21,47,1,w,k,HOLD,2025-04-05 00:00:00,47,true
39,54,38,c,g,SOLD,2025-01-08 00:00:00,54,false
148,67,19,O,f,HOLD,2025-03-26 00:00:00,67,true
1,58,36,u,B,SOLD,2025-02-22 00:00:00,58,false
1,18,8,h,F,OPEN,2025-02-25 00:00:00,18,false
6,32,20,e,h,OPEN,2025-01-07 00:00:00,32,false
67,73,33,e,v,SOLD,2025-01-24 00:00:00,73,true
115,58,36,o,p,HOLD,2025-03-13 00:00:00,58,false
92,84,32,g,c,SOLD,2025-03-08 00:00:00,84,true
148,51,32,f,R,OPEN,2025-01-28 00:00:00,51,true
39,1,5,t,t,SOLD,2025-01-10 00:00:00,1,false
143,7,30,A,i,SOLD,2025-01-02 00:00:00,7,true
1,78,3,Z,M,HOLD,2025-02-22 00:00:00,78,true
107,79,14,s,q,HOLD,2025-01-15 00:00:00,79,true
1,58,12,t,e,SOLD,2025-04-02 00:00:00,58,true
55,42,6,T,k,SOLD,2025-03-11 00:00:00,42,false
121,92,9,Y,m,OPEN,2025-02-17 00:00:00,92,true
92,85,39,d,M,SOLD,2025-03-08 00:00:00,85,true
42,91,31,H,z,HOLD,2025-02-19 00:00:00,91,true
138,1,35,I,B,SOLD,2025-02-16 00:00:00,1,true
129,69,39,D,V,SOLD,2025-02-14 00:00:00,69,false
90,32,20,i,l,OPEN,2025-03-02 00:00:00,32,true
84,42,29,G,J,OPEN,2025-03-31 00:00:00,42,true
137,45,17,i,U,HOLD,2025-03-09 00:00:00,45,true
42,18,32,g,e,HOLD,2025-04-07 00:00:00,18,true
30,1,2,W,t,HOLD,2025-02-13 00:00:00,1,true
128,87,34,O,o,SOLD,2025-04-06 00:00:00,87,false
84,12,23,j,v,SOLD,2025-03-31 00:00:00,12,true
42,89,31,N,j,SOLD,2025-02-19 00:00:00,89,false
50,73,2,K,u,SOLD,2025-01-29 00:00:00,73,true
7,10,0,H,R,OPEN,2025-03-05 00:00:00,10,false
90,29,13,D,t,HOLD,2025-03-02 00:00:00,29,false
5,67,27,j,K,OPEN,2025-02-27 00:00:00,67,false
95,60,22,u,p,SOLD,2025-01-01 00:00:00,60,false
107,68,26,V,P,OPEN,2025-01-15 00:00:00,68,true
95,55,35,h,K,SOLD,2025-01-01 00:00:00,55,false
21,75,37,W,c,HOLD,2025-02-08 00:00:00,75,false
1,7,17,o,V,SOLD,2025-02-25 00:00:00,7,false
103,23,21,P,J,HOLD,2025-01-18 00:00:00,23,true
105,4,24,l,I,HOLD,2025-04-04 00:00:00,4,false
36,66,36,j,l,HOLD,2025-02-09 00:00:00,66,true
148,3,35,t,K,OPEN,2025-03-21 00:00:00,3,false
42,6,17,U,w,OPEN,2025-02-19 00:00:00,6,false
128,30,35,O,a,SOLD,2025-03-12 00:00:00,30,true
84,81,38,s,v,OPEN,2025-02-01 00:00:00,81,true
26,8,7,N,K,HOLD,2025-01-31 00:00:00,8,true
95,46,35,t,n,OPEN,2025-01-03 00:00:00,46,false
148,44,33,F,g,HOLD,2025-03-26 00:00:00,44,false
25,49,17,t,g,HOLD,2025-03-14 00:00:00,49,false
46,83,5,e,m,HOLD,2025-01-25 00:00:00,83,false
95,32,31,m,m,HOLD,2025-01-01 00:00:00,32,false
1,95,5,K,y,HOLD,2025-02-25 00:00:00,95,false
29,91,27,a,X,OPEN,2025-03-04 00:00:00,91,true
128,92,25,k,K,SOLD,2025-04-06 00:00:00,92,false
77,13,7,t,o,HOLD,2025-03-22 00:00:00,13,true
135,39,19,Q,N,SOLD,2025-03-19 00:00:00,39,true
0,17,20,u,Z,HOLD,2025-01-13 00:00:00,17,false
129,52,22,D,J,SOLD,2025-02-14 00:00:00,52,true
45,44,4,j,V,SOLD,2025-01-14 00:00:00,44,true
24,65,39,e,h,SOLD,2025-01-27 00:00:00,65,true
138,56,0,V,j,HOLD,2025-02-16 00:00:00,56,false
77,53,34,B,h,HOLD,2025-03-22 00:00:00,53,true
44,33,24,b,R,OPEN,2025-03-03 00:00:00,33,true
107,60,39,I,q,SOLD,2025-01-15 00:00:00,60,false
138,43,8,Z,d,HOLD,2025-02-16 00:00:00,43,false
13,26,24,p,K,OPEN,2025-02-05 00:00:00,26,true
136,13,0,a,R,OPEN,2025-02-06 00:00:00,13,false
25,41,8,X,F,SOLD,2025-02-07 00:00:00,41,false
84,8,10,V,x,SOLD,2025-01-22 00:00:00,8,false
2,16,3,A,v,HOLD,2025-02-02 00:00:00,16,true
107,70,38,z,F,HOLD,2025-01-05 00:00:00,70,true
50,77,4,x,f,OPEN,2025-01-29 00:00:00,77,true
149,33,32,R,Q,SOLD,2025-01-04 00:00:00,33,false
137,52,27,a,X,HOLD,2025-03-09 00:00:00,52,false
44,7,21,l,M,OPEN,2025-02-18 00:00:00,7,false
71,18,16,z,M,SOLD,2025-01-26 00:00:00,18,true
129,27,17,f,M,SOLD,2025-01-06 00:00:00,27,false
29,16,9,U,A,OPEN,2025-03-04 00:00:00,16,false
5,5,9,x,C,HOLD,2025-02-27 00:00:00,5,false
112,87,8,C,T,SOLD,2025-01-20 00:00:00,87,true
148,14,19,P,B,SOLD,2025-01-28 00:00:00,14,false
24,99,35,y,V,HOLD,2025-01-27 00:00:00,99,false
115,70,22,t,P,OPEN,2025-01-21 00:00:00,70,false
143,49,8,M,O,SOLD,2025-01-02 00:00:00,49,false
77,89,8,a,T,OPEN,2025-03-22 00:00:00,89,false
24,37,7,U,l,OPEN,2025-01-27 00:00:00,37,true
103,30,20,v,V,OPEN,2025-01-18 00:00:00,30,true
0,87,13,e,V,SOLD,2025-01-13 00:00:00,87,false
106,38,27,C,u,OPEN,2025-01-23 00:00:00,38,false
137,61,10,G,Q,HOLD,2025-03-09 00:00:00,61,true
148,29,33,n,t,SOLD,2025-01-28 00:00:00,29,true
71,42,11,U,C,SOLD,2025-04-09 00:00:00,42,false
30,23,0,m,b,OPEN,2025-02-13 00:00:00,23,false
6,15,5,v,S,OPEN,2025-01-16 00:00:00,15,false
108,63,2,k,I,HOLD,2025-03-25 00:00:00,63,false
50,37,26,g,E,SOLD,2025-01-29 00:00:00,37,true
101,21,23,m,y,OPEN,2025-01-09 00:00:00,21,false
107,22,35,u,O,HOLD,2025-01-15 00:00:00,22,false
6,35,2,i,Y,HOLD,2025-01-16 00:00:00,35,false
25,27,12,m,W,OPEN,2025-03-14 00:00:00,27,true
135,87,10,V,l,SOLD,2025-03-19 00:00:00,87,true
25,64,25,N,O,SOLD,2025-01-17 00:00:00,64,false
55,46,32,m,V,SOLD,2025-03-11 00:00:00,46,true
3,89,38,x,J,HOLD,2025-02-11 00:00:00,89,true
39,87,15,q,W,HOLD,2025-01-10 00:00:00,87,false
90,90,18,S,j,OPEN,2025-03-02 00:00:00,90,false
128,58,37,l,B,SOLD,2025-03-12 00:00:00,58,true
36,4,10,x,r,SOLD,2025-02-09 00:00:00,4,true
118,48,29,a,B,SOLD,2025-03-10 00:00:00,48,false
108,97,5,f,n,OPEN,2025-03-25 00:00:00,97,true
5,99,25,i,e,OPEN,2025-02-27 00:00:00,99,true
149,6,16,s,O,HOLD,2025-04-01 00:00:00,6,false
1,22,15,e,I,SOLD,2025-02-25 00:00:00,22,true
6,3,5,z,B,SOLD,2025-01-16 00:00:00,3,true
84,81,1,Q,g,SOLD,2025-01-22 00:00:00,81,false
71,65,29,s,a,SOLD,2025-01-26 00:00:00,65,true
1,22,9,P,J,SOLD,2025-04-02 00:00:00,22,false
39,4,23,m,f,SOLD,2025-01-10 00:00:00,4,true
39,90,25,t,f,SOLD,2025-01-08 00:00:00,90,false
84,0,30,k,D,OPEN,2025-03-31 00:00:00,0,false
6,73,8,g,T,SOLD,2025-01-16 00:00:00,73,true
21,7,13,B,I,OPEN,2025-04-05 00:00:00,7,false
149,3,3,O,X,SOLD,2025-04-01 00:00:00,3,true
67,37,29,l,t,HOLD,2025-01-24 00:00:00,37,false
47,16,32,C,M,HOLD,2025-04-03 00:00:00,16,true
101,63,24,u,u,SOLD,2025-01-09 00:00:00,63,true
26,21,4,N,u,OPEN,2025-01-31 00:00:00,21,false
18,78,3,i,a,HOLD,2025-01-11 00:00:00,78,true
1,90,23,V,Z,OPEN,2025-02-25 00:00:00,90,true
39,84,5,K,S,SOLD,2025-01-10 00:00:00,84,true
62,77,23,z,r,HOLD,2025-02-21 00:00:00,77,false
95,78,13,O,V,HOLD,2025-01-01 00:00:00,78,true
2,52,4,o,R,HOLD,2025-01-19 00:00:00,52,true
69,26,3,O,d,HOLD,2025-02-28 00:00:00,26,false
25,21,32,n,S,OPEN,2025-03-30 00:00:00,21,false
129,64,2,y,V,HOLD,2025-02-14 00:00:00,64,true
135,65,21,y,C,OPEN,2025-03-19 00:00:00,65,true
92,12,38,W,q,OPEN,2025-03-08 00:00:00,12,false
3,85,23,I,J,HOLD,2025-02-11 00:00:00,85,false
3,17,26,v,s,SOLD,2025-02-11 00:00:00,17,false
137,4,35,B,u,HOLD,2025-03-09 00:00:00,4,true
148,40,16,L,s,SOLD,2025-03-26 00:00:00,40,false
25,3,38,G,P,SOLD,2025-02-07 00:00:00,3,false
50,45,4,P,P,SOLD,2025-01-29 00:00:00,45,true
67,50,37,K,C,HOLD,2025-01-12 00:00:00,50,false
77,66,6,G,v,HOLD,2025-02-26 00:00:00,66,true
25,61,8,K,D,HOLD,2025-02-07 00:00:00,61,false
69,21,26,x,O,SOLD,2025-02-28 00:00:00,21,true
25,76,10,b,c,OPEN,2025-01-17 00:00:00,76,false
2,11,33,d,c,SOLD,2025-01-19 00:00:00,11,false
118,20,12,e,l,HOLD,2025-03-10 00:00:00,20,true
25,67,22,R,p,OPEN,2025-02-07 00:00:00,67,true
105,33,25,K,A,HOLD,2025-03-07 00:00:00,33,false
113,91,18,T,g,OPEN,2025-03-29 00:00:00,91,false
138,75,7,G,u,OPEN,2025-02-16 00:00:00,75,false
19,93,6,v,e,OPEN,2025-04-10 00:00:00,93,true
24,18,32,r,g,OPEN,2025-02-10 00:00:00,18,false
53,67,33,r,V,SOLD,2025-02-23 00:00:00,67,false
149,15,6,e,c,HOLD,2025-04-01 00:00:00,15,true
103,73,7,M,y,OPEN,2025-01-18 00:00:00,73,true
45,30,18,K,u,OPEN,2025-01-14 00:00:00,30,true
24,44,0,P,q,OPEN,2025-02-10 00:00:00,44,false
46,49,10,j,M,SOLD,2025-01-25 00:00:00,49,false
36,52,22,z,v,SOLD,2025-02-09 00:00:00,52,true
0,32,34,F,a,HOLD,2025-01-13 00:00:00,32,false
95,9,14,y,K,SOLD,2025-01-01 00:00:00,9,false
95,23,9,g,C,HOLD,2025-01-01 00:00:00,23,false
107,97,4,u,Z,HOLD,2025-01-15 00:00:00,97,false
77,76,39,u,G,HOLD,2025-03-22 00:00:00,76,true
31,34,20,p,J,HOLD,2025-03-23 00:00:00,34,true
108,92,25,f,J,SOLD,2025-03-25 00:00:00,92,false
92,83,4,t,N,OPEN,2025-03-08 00:00:00,83,false
77,46,32,g,K,SOLD,2025-03-22 00:00:00,46,false
47,28,11,B,F,OPEN,2025-04-03 00:00:00,28,true
13,9,22,Q,s,SOLD,2025-02-05 00:00:00,9,true
84,82,11,Z,o,OPEN,2025-01-22 00:00:00,82,true
24,97,28,I,V,SOLD,2025-01-27 00:00:00,97,false
149,81,0,O,p,SOLD,2025-01-04 00:00:00,81,true
148,4,27,c,E,SOLD,2025-01-28 00:00:00,4,true
67,45,1,a,c,OPEN,2025-01-24 00:00:00,45,false
113,19,7,h,J,HOLD,2025-03-29 00:00:00,19,true
69,50,35,K,X,OPEN,2025-02-28 00:00:00,50,true
105,98,33,B,j,OPEN,2025-04-04 00:00:00,98,false
138,58,20,B,j,OPEN,2025-02-16 00:00:00,58,true
122,53,10,q,o,SOLD,2025-02-03 00:00:00,53,true
14,62,0,a,T,SOLD,2025-03-06 00:00:00,62,true
149,73,23,U,e,HOLD,2025-01-04 00:00:00,73,false
110,95,16,l,p,HOLD,2025-03-18 00:00:00,95,false
29,84,6,Q,v,HOLD,2025-03-04 00:00:00,84,true
108,91,38,P,R,OPEN,2025-03-25 00:00:00,91,false
42,53,26,f,o,SOLD,2025-04-07 00:00:00,53,false
108,19,5,S,A,OPEN,2025-03-25 00:00:00,19,false
44,43,28,z,D,OPEN,2025-02-18 00:00:00,43,false
2,83,29,e,Z,SOLD,2025-01-19 00:00:00,83,false
122,19,9,M,I,SOLD,2025-02-03 00:00:00,19,true
115,26,2,Z,x,OPEN,2025-01-21 00:00:00,26,false
115,17,16,u,u,HOLD,2025-02-04 00:00:00,17,true
95,90,13,X,i,SOLD,2025-01-03 00:00:00,90,true
84,25,33,w,s,SOLD,2025-03-31 00:00:00,25,true
2,24,30,i,z,HOLD,2025-01-19 00:00:00,24,false
1,55,6,c,c,SOLD,2025-02-25 00:00:00,55,true
77,93,6,u,G,OPEN,2025-03-22 00:00:00,93,false
26,97,4,Q,P,OPEN,2025-01-31 00:00:00,97,true
138,91,1,p,n,OPEN,2025-02-16 00:00:00,91,false
42,39,32,h,g,SOLD,2025-02-19 00:00:00,39,true
25,69,23,W,s,HOLD,2025-03-30 00:00:00,69,true
21,81,28,L,u,HOLD,2025-02-08 00:00:00,81,false
148,7,38,U,g,SOLD,2025-03-26 00:00:00,7,true
26,80,21,b,p,OPEN,2025-01-31 00:00:00,80,true
53,21,17,Q,u,OPEN,2025-02-23 00:00:00,21,true
149,72,38,X,W,OPEN,2025-04-01 00:00:00,72,true
1,66,21,D,R,OPEN,2025-02-25 00:00:00,66,true
29,64,6,b,R,HOLD,2025-03-15 00:00:00,64,false
77,95,23,f,S,HOLD,2025-02-26 00:00:00,95,true
84,53,39,h,r,OPEN,2025-01-22 00:00:00,53,false
148,12,23,d,K,OPEN,2025-01-28 00:00:00,12,true
19,39,7,P,d,OPEN,2025-04-10 00:00:00,39,false
55,37,23,y,t,SOLD,2025-03-11 00:00:00,37,false
67,38,18,M,k,HOLD,2025-01-12 00:00:00,38,false
129,12,17,R,J,HOLD,2025-03-01 00:00:00,12,false
71,10,19,x,y,SOLD,2025-01-26 00:00:00,10,true
89,50,5,B,l,SOLD,2025-02-15 00:00:00,50,true
92,40,9,s,i,HOLD,2025-03-08 00:00:00,40,false
101,94,20,J,q,HOLD,2025-01-09 00:00:00,94,true
6,99,33,B,y,OPEN,2025-01-07 00:00:00,99,false
89,28,28,K,w,SOLD,2025-02-15 00:00:00,28,true
19,7,8,X,K,OPEN,2025-04-10 00:00:00,7,true
107,46,12,X,T,HOLD,2025-01-05 00:00:00,46,true
1,36,16,V,T,HOLD,2025-04-02 00:00:00,36,true
2,46,35,Z,t,HOLD,2025-01-19 00:00:00,46,true
47,93,1,J,C,SOLD,2025-04-03 00:00:00,93,true
129,33,36,X,R,SOLD,2025-03-01 00:00:00,33,false
90,12,22,w,S,HOLD,2025-03-02 00:00:00,12,false
107,65,29,x,o,HOLD,2025-01-05 00:00:00,65,false
42,67,27,e,c,SOLD,2025-02-19 00:00:00,67,false
0,85,39,g,K,HOLD,2025-01-13 00:00:00,85,true
24,58,38,D,H,OPEN,2025-02-10 00:00:00,58,true
105,43,4,x,e,OPEN,2025-04-04 00:00:00,43,false
13,91,4,T,i,HOLD,2025-02-05 00:00:00,91,false
129,13,21,k,P,OPEN,2025-01-06 00:00:00,13,false
106,17,25,d,U,HOLD,2025-01-23 00:00:00,17,true
29,44,0,k,V,HOLD,2025-03-04 00:00:00,44,false
90,22,31,s,c,SOLD,2025-03-02 00:00:00,22,false
31,92,13,W,M,SOLD,2025-03-23 00:00:00,92,true
3,34,20,A,F,SOLD,2025-02-11 00:00:00,34,true
46,39,12,V,s,OPEN,2025-01-25 00:00:00,39,true
18,70,17,W,r,HOLD,2025-01-11 00:00:00,70,true
29,96,2,D,H,HOLD,2025-03-15 00:00:00,96,true
95,49,29,u,F,OPEN,2025-01-01 00:00:00,49,false
18,75,1,q,S,SOLD,2025-01-11 00:00:00,75,false
67,50,1,h,I,HOLD,2025-01-24 00:00:00,50,true
138,61,4,l,m,OPEN,2025-02-16 00:00:00,61,false
1,0,18,K,Q,SOLD,2025-04-02 00:00:00,0,true
44,93,1,D,D,HOLD,2025-02-18 00:00:00,93,true
77,79,29,V,Z,OPEN,2025-02-26 00:00:00,79,false
101,40,15,S,u,OPEN,2025-01-09 00:00:00,40,false
138,16,24,N,d,SOLD,2025-02-16 00:00:00,16,true
103,93,9,E,o,HOLD,2025-02-24 00:00:00,93,false
42,64,5,f,p,OPEN,2025-02-19 00:00:00,64,true
1,84,5,K,j,HOLD,2025-02-25 00:00:00,84,true
42,11,13,Z,f,OPEN,2025-02-19 00:00:00,11,false
105,57,3,f,m,HOLD,2025-04-04 00:00:00,57,true
77,82,5,L,b,OPEN,2025-03-20 00:00:00,82,true
129,89,8,K,H,HOLD,2025-02-14 00:00:00,89,false
107,76,33,n,U,HOLD,2025-01-05 00:00:00,76,true
137,95,31,n,P,OPEN,2025-03-09 00:00:00,95,false
21,51,0,b,L,HOLD,2025-02-08 00:00:00,51,false
90,37,27,Q,d,HOLD,2025-03-02 00:00:00,37,true
21,95,10,O,T,OPEN,2025-02-08 00:00:00,95,false
84,32,14,Z,K,SOLD,2025-02-01 00:00:00,32,false
108,17,25,V,I,HOLD,2025-03-25 00:00:00,17,false
25,25,17,M,r,OPEN,2025-01-17 00:00:00,25,false
71,76,21,M,g,SOLD,2025-01-26 00:00:00,76,true
6,72,10,N,j,OPEN,2025-01-16 00:00:00,72,false
107,86,31,x,k,SOLD,2025-01-05 00:00:00,86,true
